business,pickup_location,dropoff_location,trip_length,request_to_pickup,total_ride_time,on_scene_to_pickup,on_scene_to_dropoff,time_of_day,date,passenger_fare,driver_total_pay,rideshare_profit,hourly_rate,dollars_per_mile
Uber,102,157,2.08,119.0,648.0,79.0,727.0,evening,1684713600,12.61,9.1,3.51,45.06,4.38
Uber,235,244,1.7,59.0,1226.0,27.0,1253.0,evening,1684713600,13.57,13.75,-0.18,39.51,8.09
Uber,79,170,2.02,438.0,835.0,31.0,866.0,morning,1684800000,26.26,21.14,5.12,87.88,10.47
Uber,256,196,6.27,180.0,1362.0,26.0,1388.0,morning,1684713600,31.21,25.04,10.17,64.95,3.99
Uber,230,43,1.63,72.0,637.0,65.0,702.0,morning,1684713600,24.44,13.13,16.31,67.33,8.06
Uber,161,1,16.01,127.0,2785.0,117.0,2902.0,morning,1684713600,99.49,60.26,48.52,74.75,3.76
Uber,164,234,0.99,109.0,342.0,63.0,405.0,evening,1684713600,24.64,11.84,12.8,105.24,11.96
Uber,241,254,2.55,253.0,862.0,43.0,905.0,evening,1684713600,15.48,11.45,4.03,45.55,4.49
Uber,161,265,6.16,95.0,2144.0,9.0,2153.0,night,1684713600,64.48,40.64,23.84,67.95,6.6
Uber,13,100,3.6,-92.0,1128.0,218.0,1346.0,evening,1684713600,55.01,34.56,20.45,92.43,9.6
Uber,141,138,9.33,160.0,1541.0,53.0,1594.0,afternoon,1684713600,62.19,37.33,35.45,84.31,4.0
Uber,61,76,2.63,396.0,1027.0,25.0,1052.0,evening,1684713600,19.43,15.27,4.16,52.25,5.81
Uber,161,166,6.18,404.0,1083.0,172.0,1255.0,night,1684800000,30.04,21.59,11.24,61.93,3.49
Uber,140,147,5.61,332.0,3253.0,21.0,3274.0,afternoon,1684713600,37.99,42.07,-4.08,46.26,7.5
Uber,138,48,9.16,430.0,1554.0,67.0,1621.0,night,1684713600,56.43,29.56,26.87,65.65,3.23
Uber,52,33,0.35,173.0,176.0,67.0,243.0,evening,1684713600,19.74,12.11,7.63,179.41,34.6
Uber,97,226,6.49,317.0,1221.0,10.0,1231.0,night,1684800000,28.16,20.15,8.01,58.93,3.1
Uber,252,135,4.53,433.0,1032.0,16.0,1048.0,afternoon,1684800000,24.37,15.68,8.69,53.86,3.46
Uber,147,167,1.33,305.0,600.0,8.0,608.0,afternoon,1684800000,14.51,7.43,7.08,43.99,5.59
Uber,143,163,1.54,210.0,833.0,21.0,854.0,morning,1684800000,22.52,14.85,12.67,62.6,9.64
Uber,232,242,13.65,273.0,2252.0,104.0,2356.0,night,1684886400,43.78,39.66,4.12,60.6,2.91
Uber,263,61,12.54,265.0,3132.0,0.0,3132.0,night,1684800000,35.83,30.09,5.74,34.59,2.4
Uber,134,134,0.82,152.0,248.0,9.0,257.0,morning,1684800000,8.75,5.86,2.89,82.09,7.15
Uber,161,79,1.92,490.0,699.0,19.0,718.0,night,1684800000,50.42,26.71,32.29,133.92,13.91
Uber,48,162,1.42,119.0,1138.0,74.0,1212.0,morning,1684800000,20.43,12.83,7.6,38.11,9.04
Uber,181,113,4.98,358.0,2220.0,6.0,2226.0,afternoon,1684800000,46.78,33.88,17.9,54.79,6.8
Uber,204,109,4.18,231.0,937.0,32.0,969.0,afternoon,1684800000,24.3,14.3,10.0,53.13,3.42
Uber,186,236,3.6,153.0,1293.0,81.0,1374.0,evening,1684800000,32.11,17.47,14.64,45.77,4.85
Uber,231,68,2.88,70.0,924.0,45.0,969.0,night,1684800000,26.82,19.07,10.24,70.85,6.62
Uber,7,97,6.82,230.0,1373.0,70.0,1443.0,night,1684800000,32.02,22.04,9.98,54.99,3.23
Uber,64,82,8.45,435.0,914.0,74.0,988.0,night,1684886400,19.99,20.24,-0.25,73.75,2.4
Uber,13,100,3.7,251.0,1727.0,121.0,1848.0,evening,1684800000,65.15,29.16,35.99,56.81,7.88
Uber,60,41,5.23,228.0,1417.0,34.0,1451.0,morning,1684886400,43.31,20.34,22.97,50.46,3.89
Uber,136,42,3.65,329.0,1207.0,10.0,1217.0,evening,1684886400,19.45,16.55,2.9,48.96,4.53
Uber,237,237,0.91,259.0,405.0,35.0,440.0,night,1684886400,29.74,21.55,12.15,176.32,23.68
Uber,174,136,2.61,228.0,1202.0,70.0,1272.0,afternoon,1684886400,18.42,15.19,3.23,42.99,5.82
Uber,7,16,12.65,172.0,1235.0,18.0,1253.0,night,1684886400,57.61,28.72,28.89,82.52,2.27
Uber,230,112,4.97,212.0,1985.0,105.0,2090.0,morning,1684886400,91.58,52.75,38.83,90.86,10.61
Uber,234,87,2.58,104.0,899.0,9.0,908.0,night,1684886400,30.74,27.09,3.65,107.41,10.5
Uber,81,235,5.46,745.0,2245.0,21.0,2266.0,morning,1684886400,30.09,14.14,15.95,22.46,2.59
Uber,182,242,0.81,249.0,260.0,132.0,392.0,morning,1684886400,9.32,5.78,3.54,53.08,7.14
Uber,262,236,1.0,405.0,532.0,0.0,532.0,afternoon,1684886400,12.89,6.42,6.47,43.44,6.42
Uber,3,51,2.44,296.0,463.0,38.0,501.0,evening,1684886400,11.65,7.83,3.82,56.26,3.21
Uber,234,161,2.06,477.0,1027.0,0.0,1027.0,morning,1684886400,24.35,14.37,9.98,50.37,6.98
Uber,170,265,5.15,391.0,1111.0,8.0,1119.0,night,1684886400,73.75,36.06,50.28,116.01,7.0
Uber,230,43,0.77,183.0,644.0,4.0,648.0,afternoon,1684886400,16.68,10.38,9.3,57.67,13.48
Uber,123,62,5.41,111.0,1554.0,8.0,1562.0,night,1684886400,29.18,21.78,7.4,50.2,4.03
Uber,81,81,0.83,351.0,278.0,121.0,399.0,night,1684886400,9.11,5.9,3.21,53.23,7.11
Uber,188,61,2.57,174.0,1295.0,94.0,1389.0,morning,1684972800,17.45,15.55,1.9,40.3,6.05
Uber,211,261,2.69,618.0,1302.0,92.0,1394.0,afternoon,1684972800,20.22,16.09,4.13,41.55,5.98
Uber,142,7,13.36,150.0,1320.0,35.0,1355.0,night,1684972800,43.64,33.7,13.33,89.54,2.52
Uber,18,174,1.15,164.0,448.0,86.0,534.0,morning,1684972800,9.67,5.72,3.95,38.56,4.97
Uber,237,229,2.11,135.0,1362.0,43.0,1405.0,morning,1684972800,25.78,17.96,10.21,46.02,8.51
Uber,133,89,2.02,118.0,891.0,4.0,895.0,afternoon,1684972800,12.62,11.03,1.59,44.37,5.46
Uber,137,263,2.88,268.0,1191.0,0.0,1191.0,evening,1684972800,21.47,15.31,6.16,46.28,5.32
Uber,124,124,0.95,216.0,362.0,120.0,482.0,afternoon,1684972800,8.3,9.2,-0.9,68.71,9.68
Uber,246,163,1.91,330.0,639.0,176.0,815.0,afternoon,1684972800,24.64,18.11,6.53,80.0,9.48
Uber,77,177,2.11,353.0,682.0,5.0,687.0,morning,1684972800,15.54,9.29,6.25,48.68,4.4
Uber,137,186,1.06,279.0,853.0,12.0,865.0,evening,1684972800,24.34,9.41,14.93,39.16,8.88
Uber,234,246,1.18,165.0,697.0,18.0,715.0,afternoon,1684972800,15.56,8.12,7.44,40.88,6.88
Uber,186,50,2.24,98.0,683.0,22.0,705.0,night,1684972800,13.63,9.68,3.95,49.43,4.32
Uber,36,198,1.34,90.0,410.0,2.0,412.0,afternoon,1684972800,10.55,5.61,4.94,49.02,4.19
Uber,242,250,1.83,239.0,536.0,18.0,554.0,afternoon,1684972800,12.58,7.59,4.99,49.32,4.15
Uber,164,48,1.71,378.0,843.0,31.0,874.0,evening,1684972800,32.52,14.85,22.0,61.17,8.68
Uber,255,232,3.29,472.0,836.0,37.0,873.0,night,1684972800,15.88,8.48,7.4,34.97,2.58
Uber,170,265,10.3,263.0,3851.0,22.0,3873.0,evening,1685059200,81.29,53.48,27.81,49.71,5.19
Uber,230,223,6.03,53.0,2069.0,38.0,2107.0,morning,1685059200,45.51,31.6,18.14,53.99,5.24
Uber,138,220,12.0,400.0,1717.0,46.0,1763.0,morning,1685059200,51.35,32.31,19.04,65.98,2.69
Uber,232,87,1.39,440.0,672.0,0.0,672.0,afternoon,1685059200,17.54,8.15,9.39,43.66,5.86
Uber,143,1,16.84,247.0,2101.0,226.0,2327.0,night,1684972800,96.17,62.62,33.55,96.88,3.72
Uber,170,262,3.21,318.0,1135.0,133.0,1268.0,night,1685059200,73.2,48.3,37.36,137.13,15.05
Uber,215,215,0.74,242.0,303.0,94.0,397.0,morning,1685059200,6.85,5.54,1.31,50.24,7.49
Uber,18,159,4.85,182.0,2528.0,9.0,2537.0,afternoon,1685059200,35.03,31.88,3.15,45.24,6.57
Uber,165,133,2.31,208.0,523.0,66.0,589.0,night,1685059200,11.93,8.22,3.71,50.24,3.56
Uber,14,91,12.34,496.0,1788.0,61.0,1849.0,evening,1684972800,41.56,35.99,5.57,70.07,2.92
Uber,61,225,1.7,243.0,628.0,45.0,673.0,afternoon,1685059200,12.54,8.15,4.39,43.6,4.79
Uber,132,18,21.18,430.0,4734.0,121.0,4855.0,afternoon,1685059200,89.71,72.33,17.38,53.63,3.42
Uber,255,80,1.16,306.0,573.0,120.0,693.0,afternoon,1685059200,12.23,6.9,5.33,35.84,5.95
Uber,61,186,7.87,299.0,4327.0,49.0,4376.0,afternoon,1685059200,57.41,54.44,2.97,44.79,6.92
Uber,163,164,1.84,142.0,902.0,131.0,1033.0,morning,1685059200,24.45,16.38,10.19,57.08,8.9
Uber,70,70,0.6,274.0,253.0,119.0,372.0,morning,1685145600,8.68,5.4,3.28,52.26,9.0
Uber,178,149,2.09,324.0,712.0,121.0,833.0,afternoon,1685145600,18.22,12.45,8.77,53.81,5.96
Uber,170,211,2.52,73.0,853.0,10.0,863.0,evening,1685059200,25.3,13.65,11.65,56.94,5.42
Uber,164,82,6.91,222.0,1149.0,113.0,1262.0,night,1685145600,52.91,27.78,32.92,79.25,4.02
Uber,71,205,16.86,810.0,2878.0,124.0,3002.0,evening,1685059200,47.65,49.2,-1.55,59.0,2.92
Uber,132,49,20.0,344.0,2444.0,33.0,2477.0,night,1685059200,79.66,64.83,28.41,94.22,3.24
Uber,163,188,11.53,139.0,2517.0,43.0,2560.0,night,1685145600,66.76,50.02,26.18,70.34,4.34
Uber,235,235,0.66,385.0,396.0,98.0,494.0,night,1685145600,8.59,8.0,0.59,58.3,12.12
Uber,95,191,6.02,110.0,852.0,22.0,874.0,night,1685059200,26.25,15.92,10.33,65.57,2.64
Uber,137,79,1.78,173.0,922.0,94.0,1016.0,night,1685059200,16.12,11.52,4.6,40.82,6.47
Uber,158,250,15.07,267.0,2285.0,22.0,2307.0,night,1685145600,65.23,42.14,23.09,65.76,2.8
Uber,170,228,9.2,189.0,1479.0,120.0,1599.0,morning,1685145600,52.47,26.45,26.02,59.55,2.88
Uber,132,25,18.91,452.0,2646.0,8.0,2654.0,night,1685059200,68.78,61.83,6.95,83.87,3.27
Uber,249,170,2.13,126.0,800.0,89.0,889.0,night,1685059200,21.04,15.62,5.42,63.25,7.33
Uber,242,136,3.9,264.0,910.0,9.0,919.0,morning,1685145600,16.16,13.68,2.48,53.59,3.51
Uber,233,83,5.97,208.0,1437.0,121.0,1558.0,evening,1685059200,38.33,21.5,16.83,49.68,3.6
Uber,231,148,0.71,35.0,492.0,11.0,503.0,night,1685145600,11.7,8.15,3.55,58.33,11.48
Uber,43,164,3.42,629.0,1406.0,37.0,1443.0,afternoon,1685145600,48.97,26.36,30.94,65.76,7.71
Uber,259,81,2.24,245.0,615.0,22.0,637.0,night,1685145600,13.59,8.85,4.74,50.02,3.95
Uber,32,94,3.22,279.0,1360.0,82.0,1442.0,afternoon,1685145600,18.2,24.82,-6.62,61.96,7.71
Uber,34,87,2.73,494.0,767.0,55.0,822.0,night,1685145600,35.02,26.82,8.2,117.46,9.82
Uber,209,24,9.12,216.0,1360.0,39.0,1399.0,night,1685232000,51.66,39.39,21.06,101.36,4.32
Uber,85,61,2.68,293.0,735.0,69.0,804.0,night,1685232000,16.53,10.93,5.6,48.94,4.08
Uber,112,80,2.28,156.0,1019.0,121.0,1140.0,evening,1685145600,20.96,13.56,7.4,42.82,5.95
Uber,245,49,13.8,372.0,2158.0,56.0,2214.0,afternoon,1685145600,59.29,38.59,20.7,62.75,2.8
Uber,236,4,5.16,127.0,691.0,2.0,693.0,morning,1685232000,16.69,13.59,3.1,70.6,2.63
Uber,161,265,6.59,67.0,2919.0,26.0,2945.0,evening,1685145600,79.17,45.37,41.19,55.46,6.88
Uber,143,68,3.5,270.0,1465.0,121.0,1586.0,evening,1685145600,27.12,19.07,8.05,43.29,5.45
Uber,14,14,1.02,223.0,352.0,33.0,385.0,evening,1685145600,7.44,6.38,1.06,59.66,6.25
Uber,48,170,1.96,254.0,617.0,23.0,640.0,night,1685232000,16.52,10.44,6.08,58.72,5.33
Uber,76,66,7.15,127.0,2591.0,58.0,2649.0,afternoon,1685145600,46.64,33.75,12.89,45.87,4.72
Uber,229,164,1.93,152.0,824.0,120.0,944.0,night,1685145600,18.21,11.19,7.02,42.67,5.8
Uber,112,161,4.11,235.0,2068.0,119.0,2187.0,evening,1685145600,54.34,34.93,28.66,57.5,8.5
Uber,170,48,2.77,587.0,822.0,73.0,895.0,night,1685232000,18.12,11.48,6.64,46.18,4.14
Uber,225,257,4.93,476.0,1494.0,15.0,1509.0,morning,1685232000,31.02,27.71,6.2,66.11,5.62
Uber,243,188,17.72,218.0,2079.0,10.0,2089.0,morning,1685232000,59.39,43.04,16.35,74.17,2.43
Uber,262,265,20.13,494.0,2530.0,182.0,2712.0,morning,1685232000,162.98,107.89,55.09,143.22,5.36
Uber,89,61,4.26,272.0,1229.0,45.0,1274.0,morning,1685232000,25.24,17.15,8.09,48.46,4.03
Uber,161,138,12.29,602.0,2029.0,60.0,2089.0,afternoon,1685232000,65.18,35.22,29.96,60.7,2.87
Uber,72,89,1.84,166.0,538.0,101.0,639.0,night,1685318400,12.61,7.65,4.96,43.1,4.16
Uber,79,87,3.15,265.0,749.0,8.0,757.0,evening,1685232000,21.54,14.42,10.12,68.58,4.58
Uber,166,230,3.79,315.0,1446.0,41.0,1487.0,night,1685232000,34.32,24.21,13.3,58.61,6.39
Uber,56,258,4.98,235.0,1476.0,88.0,1564.0,afternoon,1685232000,27.19,20.44,6.75,47.05,4.1
Uber,211,148,0.87,86.0,363.0,24.0,387.0,night,1685232000,17.72,18.96,-1.24,176.37,21.79
Uber,17,225,1.26,169.0,378.0,28.0,406.0,night,1685232000,8.13,5.49,2.64,48.68,4.36
Uber,186,242,11.25,208.0,1806.0,28.0,1834.0,night,1685318400,69.07,37.09,31.98,72.8,3.3
Uber,137,238,4.45,404.0,953.0,120.0,1073.0,night,1685318400,26.69,14.9,11.79,49.99,3.35
Uber,67,14,1.21,273.0,578.0,83.0,661.0,morning,1685232000,9.7,7.02,2.68,38.23,5.8
Uber,144,261,1.48,166.0,578.0,0.0,578.0,afternoon,1685232000,17.57,11.2,6.37,69.76,7.57
Uber,39,35,1.39,793.0,476.0,34.0,510.0,night,1685232000,12.63,8.28,4.35,58.45,5.96
Uber,62,189,0.78,209.0,469.0,66.0,535.0,afternoon,1685318400,13.65,8.54,5.11,57.47,10.95
Uber,189,37,3.99,375.0,1285.0,2.0,1287.0,evening,1685318400,32.04,19.1,12.94,53.43,4.79
Uber,238,265,12.62,131.0,1844.0,19.0,1863.0,morning,1685318400,77.24,47.99,39.58,92.73,3.8
Uber,236,265,20.5,233.0,2226.0,2.0,2228.0,evening,1685318400,74.34,51.61,22.73,83.39,2.52
Uber,57,226,4.72,303.0,751.0,97.0,848.0,night,1685404800,20.38,13.73,6.65,58.29,2.91
Uber,148,186,3.44,320.0,1016.0,120.0,1136.0,night,1685318400,22.41,14.32,8.09,45.38,4.16
Uber,239,238,0.92,134.0,582.0,120.0,702.0,afternoon,1685318400,17.07,10.79,9.28,55.33,11.73
Uber,41,132,17.58,265.0,1865.0,46.0,1911.0,morning,1685318400,67.13,42.58,24.55,80.21,2.42
Uber,163,138,8.71,75.0,1718.0,40.0,1758.0,morning,1685318400,48.84,33.0,20.84,67.58,3.79
Uber,244,247,3.2,276.0,820.0,120.0,940.0,afternoon,1685318400,15.74,11.9,3.84,45.57,3.72
Uber,79,209,2.31,219.0,907.0,102.0,1009.0,morning,1685318400,19.48,11.79,7.69,42.07,5.1
Uber,85,132,11.28,227.0,1754.0,6.0,1760.0,night,1685318400,53.68,31.31,22.37,64.04,2.78
Uber,228,26,2.23,400.0,645.0,120.0,765.0,night,1685318400,15.6,9.0,6.6,42.35,4.04
Uber,220,138,13.41,274.0,1495.0,120.0,1615.0,morning,1685318400,61.13,39.8,29.46,88.72,2.97
Uber,256,234,4.32,113.0,1265.0,17.0,1282.0,afternoon,1685318400,31.12,17.57,13.55,49.34,4.07
Uber,227,190,2.84,221.0,708.0,17.0,725.0,afternoon,1685318400,20.46,13.39,10.07,66.49,4.71
Uber,139,218,1.41,134.0,252.0,0.0,252.0,night,1685404800,9.69,6.53,3.16,93.29,4.63
Uber,142,74,4.05,221.0,1576.0,4.0,1580.0,evening,1685404800,36.1,22.14,15.96,50.45,5.47
Uber,151,142,1.82,210.0,388.0,94.0,482.0,night,1685404800,13.63,8.37,5.26,62.51,4.6
Uber,86,10,6.97,522.0,2125.0,102.0,2227.0,morning,1685404800,35.92,29.14,6.78,47.11,4.18
Uber,259,259,1.98,227.0,722.0,31.0,753.0,night,1685404800,14.79,9.42,5.37,45.04,4.76
Uber,148,137,1.56,101.0,668.0,21.0,689.0,afternoon,1685404800,16.59,8.35,8.24,43.63,5.35
Uber,113,234,0.99,184.0,815.0,25.0,840.0,evening,1685404800,13.62,9.18,4.44,39.34,9.27
Uber,60,79,10.65,323.0,2356.0,25.0,2381.0,morning,1685404800,41.93,36.14,5.79,54.64,3.39
Uber,149,123,0.89,123.0,487.0,22.0,509.0,night,1685404800,8.64,7.94,0.7,56.16,8.92
Uber,133,91,2.81,210.0,1030.0,8.0,1038.0,afternoon,1685404800,19.91,13.37,6.54,46.37,4.76
Uber,262,237,1.35,386.0,1228.0,7.0,1235.0,morning,1685404800,19.97,16.07,3.9,46.84,11.9
Uber,191,191,2.01,191.0,478.0,81.0,559.0,night,1685404800,11.67,7.14,4.53,45.98,3.55
Uber,231,255,5.39,70.0,1472.0,15.0,1487.0,afternoon,1685404800,43.85,21.05,22.8,50.96,3.91
Uber,143,265,81.1,235.0,7210.0,61.0,7271.0,evening,1685404800,302.06,197.48,104.58,97.78,2.44
Uber,7,140,4.74,75.0,1938.0,17.0,1955.0,morning,1685404800,28.13,31.91,3.36,58.76,6.73
Uber,263,41,2.66,278.0,872.0,44.0,916.0,night,1685404800,18.52,11.88,6.64,46.69,4.47
Uber,145,145,0.61,113.0,280.0,36.0,316.0,afternoon,1685491200,8.56,5.45,3.11,62.09,8.93
Uber,234,164,1.09,212.0,1137.0,48.0,1185.0,morning,1685491200,25.1,14.94,12.49,45.39,13.71
Uber,233,158,3.43,307.0,1330.0,17.0,1347.0,afternoon,1683936000,32.11,17.01,15.1,45.46,4.96
Uber,90,170,1.67,315.0,571.0,71.0,642.0,night,1685491200,14.62,9.64,4.98,54.06,5.77
Uber,230,166,5.59,184.0,1641.0,62.0,1703.0,evening,1685491200,37.94,22.78,15.16,48.16,4.08
Uber,138,68,9.2,201.0,2156.0,24.0,2180.0,afternoon,1683936000,62.35,32.35,30.0,53.42,3.52
Uber,162,162,0.7,145.0,324.0,65.0,389.0,afternoon,1683936000,10.77,6.76,4.01,62.56,9.66
Uber,215,215,1.57,341.0,569.0,38.0,607.0,morning,1685491200,14.55,7.41,7.14,43.95,4.72
Uber,86,86,1.23,701.0,299.0,60.0,359.0,afternoon,1685491200,8.56,5.4,3.16,54.15,4.39
Uber,161,265,27.82,280.0,3662.0,19.0,3681.0,night,1685491200,153.49,104.17,75.14,101.88,3.74
Uber,148,170,2.78,244.0,1142.0,120.0,1262.0,evening,1685491200,30.58,18.56,16.06,52.94,6.68
Uber,210,29,1.39,190.0,483.0,128.0,611.0,morning,1685491200,13.7,9.96,6.74,58.68,7.17
Uber,236,238,1.69,105.0,1125.0,95.0,1220.0,afternoon,1685491200,23.66,15.95,10.86,47.07,9.44
Uber,258,131,7.57,124.0,876.0,12.0,888.0,morning,1685491200,28.21,19.93,8.28,80.8,2.63
Uber,13,48,7.83,174.0,2752.0,17.0,2769.0,morning,1685491200,55.24,36.16,19.08,47.01,4.62
Uber,130,130,0.57,258.0,223.0,12.0,235.0,morning,1685491200,9.7,5.4,4.3,82.72,9.47
Uber,255,225,2.77,283.0,1025.0,72.0,1097.0,night,1684022400,33.96,15.59,18.37,51.16,5.63
Uber,188,138,13.0,275.0,1599.0,121.0,1720.0,night,1684022400,52.6,34.98,17.62,73.21,2.69
Uber,218,132,4.69,360.0,1215.0,120.0,1335.0,night,1684022400,35.74,18.94,16.8,51.07,4.04
Uber,108,21,1.81,260.0,541.0,101.0,642.0,evening,1683936000,11.18,7.47,3.71,41.89,4.13
Uber,90,230,1.56,246.0,2386.0,120.0,2506.0,night,1683936000,32.36,29.48,7.88,42.35,18.9
Uber,25,25,0.91,216.0,402.0,8.0,410.0,morning,1684022400,8.74,5.4,3.34,47.41,5.93
Uber,238,249,6.27,251.0,1895.0,76.0,1971.0,night,1683936000,28.49,26.53,1.96,48.46,4.23
Uber,249,239,3.89,148.0,893.0,56.0,949.0,morning,1684022400,25.34,13.5,11.84,51.21,3.47
Uber,208,166,10.33,316.0,973.0,14.0,987.0,night,1684022400,29.19,22.76,6.43,83.02,2.2
Uber,123,55,0.98,217.0,379.0,23.0,402.0,night,1684022400,9.41,5.39,4.02,48.27,5.5
Uber,141,166,4.04,313.0,947.0,60.0,1007.0,morning,1684022400,21.5,14.21,7.29,50.8,3.52
Uber,193,161,3.18,129.0,1314.0,14.0,1328.0,evening,1683936000,28.24,16.53,11.71,44.81,5.2
Uber,148,232,0.92,423.0,432.0,116.0,548.0,evening,1683936000,14.14,8.12,6.02,53.34,8.83
Uber,80,146,4.72,599.0,1551.0,22.0,1573.0,night,1684022400,60.32,28.76,31.56,65.82,6.09
Uber,82,37,5.18,443.0,1429.0,22.0,1451.0,night,1683936000,21.58,20.55,1.03,50.99,3.97
Uber,88,261,1.32,378.0,312.0,61.0,373.0,night,1683936000,9.36,5.39,3.97,52.02,4.08
Uber,19,131,2.3,265.0,478.0,65.0,543.0,night,1683936000,13.61,8.52,6.09,56.49,3.7
Uber,60,60,0.53,541.0,300.0,62.0,362.0,afternoon,1684022400,13.64,10.71,5.93,106.51,20.21
Uber,138,92,4.08,426.0,995.0,29.0,1024.0,afternoon,1684022400,28.22,14.71,13.51,51.71,3.61
Uber,56,173,1.25,293.0,552.0,46.0,598.0,night,1684022400,15.18,9.58,5.6,57.67,7.66
Uber,68,142,1.83,1016.0,754.0,22.0,776.0,afternoon,1684022400,16.12,13.29,2.83,61.65,7.26
Uber,159,265,9.79,133.0,1055.0,12.0,1067.0,morning,1684022400,27.61,24.98,2.63,84.28,2.55
Uber,29,216,11.47,293.0,1135.0,17.0,1152.0,night,1684108800,32.03,25.74,6.29,80.44,2.24
Uber,124,76,1.78,516.0,442.0,53.0,495.0,night,1684108800,8.27,9.75,-1.48,70.91,5.48
Uber,231,265,25.83,441.0,4921.0,10.0,4931.0,morning,1684022400,120.95,102.45,28.5,74.8,3.97
Uber,76,76,1.0,628.0,407.0,24.0,431.0,night,1684022400,11.64,10.78,0.86,90.04,10.78
Uber,132,112,15.81,318.0,3271.0,45.0,3316.0,afternoon,1684022400,70.06,51.69,18.37,56.12,3.27
Uber,186,224,2.14,246.0,1216.0,7.0,1223.0,evening,1684022400,17.95,19.24,-1.29,56.63,8.99
Uber,195,137,8.1,338.0,1859.0,120.0,1979.0,afternoon,1684022400,48.52,28.18,20.34,51.26,3.48
Uber,168,78,4.18,206.0,649.0,51.0,700.0,night,1684022400,22.22,11.59,10.63,59.61,2.77
Uber,76,76,2.16,526.0,846.0,121.0,967.0,evening,1684022400,16.63,10.99,5.64,40.91,5.09
Uber,146,265,11.76,215.0,2147.0,64.0,2211.0,afternoon,1684022400,96.36,51.4,57.85,83.69,4.37
Uber,61,97,2.24,602.0,1012.0,118.0,1130.0,afternoon,1684022400,18.15,14.2,3.95,45.24,6.34
Uber,36,260,4.63,373.0,1544.0,121.0,1665.0,evening,1684108800,29.43,20.86,8.57,45.1,4.51
Uber,144,246,2.78,293.0,1157.0,9.0,1166.0,evening,1684108800,27.28,16.2,11.08,50.02,5.83
Uber,169,265,20.41,148.0,3339.0,81.0,3420.0,morning,1684108800,65.37,61.98,3.39,65.24,3.04
Uber,244,68,8.08,253.0,1016.0,52.0,1068.0,night,1684108800,18.71,20.23,-1.52,68.19,2.5
Uber,48,132,17.45,351.0,5164.0,12.0,5176.0,afternoon,1684108800,139.51,95.4,44.11,66.35,5.47
Uber,61,61,1.81,133.0,603.0,13.0,616.0,afternoon,1684108800,9.67,12.3,-2.63,71.88,6.8
Uber,164,68,1.18,350.0,1083.0,120.0,1203.0,evening,1684108800,19.98,12.07,7.91,36.12,10.23
Uber,42,152,0.63,222.0,263.0,18.0,281.0,afternoon,1684108800,10.86,10.39,5.47,133.11,16.49
Uber,82,82,1.17,157.0,417.0,10.0,427.0,morning,1684108800,7.02,5.55,1.47,46.79,4.74
Uber,39,35,1.85,284.0,767.0,121.0,888.0,evening,1684108800,9.1,9.64,-0.54,39.08,5.21
Uber,208,212,2.73,250.0,386.0,18.0,404.0,morning,1684108800,8.52,10.47,-0.95,93.3,3.84
Uber,61,77,3.27,230.0,952.0,25.0,977.0,evening,1684108800,16.0,13.42,2.58,49.45,4.1
Uber,138,233,8.66,572.0,1009.0,18.0,1027.0,night,1684108800,28.62,22.62,6.0,79.29,2.61
Uber,136,248,4.58,137.0,1196.0,11.0,1207.0,evening,1684108800,23.26,17.26,6.0,51.48,3.77
Uber,259,159,8.87,434.0,2219.0,9.0,2228.0,morning,1684108800,49.32,39.11,14.8,63.19,4.41
Uber,125,41,8.89,372.0,4094.0,300.0,4394.0,evening,1684108800,85.65,72.24,13.41,59.19,8.13
Uber,255,37,1.93,34.0,683.0,16.0,699.0,evening,1684195200,20.13,14.18,10.95,73.03,7.35
Uber,262,113,4.9,209.0,1631.0,121.0,1752.0,afternoon,1684195200,33.66,21.77,11.89,44.73,4.44
Uber,100,244,6.92,203.0,1183.0,121.0,1304.0,night,1684195200,27.87,20.52,7.35,56.65,2.97
Uber,14,178,5.38,262.0,1091.0,76.0,1167.0,night,1684195200,18.49,17.32,1.17,53.43,3.22
Uber,50,224,3.46,114.0,1154.0,12.0,1166.0,morning,1684195200,24.15,17.64,8.75,54.46,5.1
Uber,148,144,0.62,200.0,349.0,25.0,374.0,morning,1684195200,8.88,5.39,3.49,51.88,8.69
Uber,219,86,5.13,840.0,1435.0,121.0,1556.0,morning,1684195200,25.45,20.28,5.17,46.92,3.95
Uber,67,227,1.75,762.0,741.0,8.0,749.0,morning,1684195200,13.4,16.6,-3.2,79.79,9.49
Uber,162,263,2.13,284.0,953.0,77.0,1030.0,evening,1684195200,34.71,26.07,11.86,91.12,12.24
Uber,237,236,1.66,685.0,673.0,52.0,725.0,evening,1684195200,25.29,10.41,14.88,51.69,6.27
Uber,68,1,15.62,412.0,1536.0,9.0,1545.0,afternoon,1684195200,87.05,38.49,48.56,89.69,2.46
Uber,158,142,3.38,474.0,1444.0,13.0,1457.0,morning,1684195200,30.13,18.39,11.74,45.44,5.44
Uber,161,250,10.89,719.0,7715.0,388.0,8103.0,afternoon,1684195200,80.84,94.59,-13.75,42.02,8.69
Uber,158,79,1.88,471.0,1452.0,16.0,1468.0,evening,1684195200,16.42,13.19,3.23,32.35,7.02
Uber,142,138,10.83,-99.0,1878.0,154.0,2032.0,night,1684195200,71.82,43.88,27.94,77.74,4.05
